INFORMATION TYPE,DATE,PERIOD,USEP ($/MWh),LCP ($/MWh),DEMAND (MW),SOLAR(MW),TCL (MW),RUSEP ($/MWh),MAP ($/MWh),MAPT ($/MWh),TPC Applied
USEP,24-Feb-2025,29,86.33,0.0,6586.657,498.7,0.0,86.33,110.87,532.20,No
USEP,24-Feb-2025,30,84.37,0.0,6493.489,626.69,0.0,84.37,110.53,532.20,No
USEP,24-Feb-2025,31,83.53,0.0,6433.322,669.37,0.0,83.53,109.99,532.20,No
USEP,24-Feb-2025,32,85.01,0.0,6541.892,583.26,0.0,85.01,107.49,532.20,No
USEP,24-Feb-2025,33,87.72,0.0,6649.467,478.3,0.0,87.72,107.02,532.20,No
USEP,24-Feb-2025,34,88.49,0.0,6705.822,449.9,0.0,88.49,106.11,532.20,No
USEP,24-Feb-2025,35,89.09,0.0,6755.537,338.34,0.0,89.09,105.29,532.20,No
USEP,24-Feb-2025,36,86.66,0.0,6693.546,314.78,0.0,86.66,104.34,532.20,No
USEP,24-Feb-2025,37,94.05,0.0,6814.66,158.63,0.0,94.05,103.90,532.20,No
USEP,24-Feb-2025,38,98.72,0.0,6891.248,84.11,0.0,98.72,102.89,532.20,No
USEP,24-Feb-2025,39,100.49,0.0,6941.957,21.68,0.0,100.49,102.35,532.20,No
USEP,24-Feb-2025,40,100.56,0.0,6952.588,0.0,0.0,100.56,101.76,532.20,No
USEP,24-Feb-2025,41,100.5,0.0,6931.127,0.0,0.0,100.5,101.14,532.20,No
USEP,24-Feb-2025,42,100.5,0.0,6866.547,0.0,0.0,100.5,100.16,532.20,No
USEP,24-Feb-2025,43,98.77,0.0,6768.106,0.0,0.0,98.77,99.15,532.20,No
USEP,24-Feb-2025,44,93.92,0.0,6615.711,0.0,0.0,93.92,98.49,532.20,No
USEP,24-Feb-2025,45,93.92,0.0,6471.198,0.0,0.0,93.92,98.12,532.20,No
USEP,24-Feb-2025,46,91.56,0.0,6322.904,0.0,0.0,91.56,97.81,532.20,No
USEP,24-Feb-2025,47,100.34,0.0,6166.508,0.0,0.0,100.34,97.70,532.20,No
USEP,24-Feb-2025,48,100.34,0.0,5994.64,0.0,0.0,100.34,97.59,532.20,No
USEP,25-Feb-2025,1,102.17,0.0,5965.749,0.0,0.0,102.17,97.07,532.20,No
USEP,25-Feb-2025,2,107.75,0.0,5913.689,0.0,0.0,107.75,96.92,532.20,No
USEP,25-Feb-2025,3,108.76,0.0,5868.268,0.0,0.0,108.76,96.97,532.20,No
USEP,25-Feb-2025,4,105.78,0.0,5804.856,0.0,0.0,105.78,96.95,532.20,No
USEP,25-Feb-2025,5,104.69,0.0,5758.461,0.0,0.0,104.69,96.93,532.20,No
USEP,25-Feb-2025,6,101.51,0.0,5702.831,0.0,0.0,101.51,96.86,532.20,No
USEP,25-Feb-2025,7,100.79,0.0,5655.785,0.0,0.0,100.79,96.77,532.20,No
USEP,25-Feb-2025,8,100.79,0.0,5636.492,0.0,0.0,100.79,96.69,532.20,No
USEP,25-Feb-2025,9,100.7,0.0,5638.559,0.0,0.0,100.7,96.61,532.20,No
USEP,25-Feb-2025,10,100.92,0.0,5682.932,0.0,0.0,100.92,96.49,532.20,No
USEP,25-Feb-2025,11,104.74,0.0,5788.281,0.0,0.0,104.74,96.39,532.20,No
USEP,25-Feb-2025,12,123.49,0.0,5986.857,0.0,0.0,123.49,96.39,532.20,No
USEP,25-Feb-2025,13,128.67,0.0,6202.813,0.0,0.0,128.67,96.43,532.20,No
USEP,25-Feb-2025,14,128.73,0.0,6394.72,0.0,0.0,128.73,96.76,532.20,No
USEP,25-Feb-2025,15,110.43,0.0,6563.352,2.1,0.0,110.43,96.90,532.20,No
USEP,25-Feb-2025,16,118.83,0.0,6702.289,9.69,0.0,118.83,97.27,532.20,No
USEP,25-Feb-2025,17,115.83,0.0,6839.704,25.5,0.0,115.83,97.59,532.20,No
USEP,25-Feb-2025,18,101.36,0.0,6858.978,111.96,0.0,101.36,97.61,532.20,No
USEP,25-Feb-2025,19,100.83,0.0,6843.481,194.79,0.0,100.83,97.76,532.20,No
USEP,25-Feb-2025,20,100.67,0.0,6828.497,251.07,0.0,100.67,98.00,532.20,No
USEP,25-Feb-2025,21,100.44,0.0,6700.619,396.55,0.0,100.44,98.19,532.20,No
USEP,25-Feb-2025,22,98.67,0.0,6751.849,355.63,0.0,98.67,98.47,532.20,No
USEP,25-Feb-2025,23,90.74,0.0,6531.982,548.79,0.0,90.74,98.62,532.20,No
USEP,25-Feb-2025,24,91.57,0.0,6530.724,471.8,0.0,91.57,98.87,532.20,No
USEP,25-Feb-2025,25,90.16,0.0,6438.436,510.33,0.0,90.16,99.10,532.20,No
USEP,25-Feb-2025,26,90.74,0.0,6526.892,527.15,0.0,90.74,99.25,532.20,No
USEP,25-Feb-2025,27,91.63,0.0,6572.174,574.57,0.0,91.63,99.40,532.20,No
USEP,25-Feb-2025,28,93.53,0.0,6626.436,516.91,0.0,93.53,99.58,532.20,No
USEP,25-Feb-2025,29,84.8,0.0,6463.202,638.36,0.0,84.8,99.55,532.20,No
USEP,25-Feb-2025,30,90.49,0.0,6612.232,478.04,0.0,90.49,99.67,532.20,No
USEP,25-Feb-2025,31,92.32,0.0,6676.773,416.32,0.0,92.32,99.86,532.20,No
USEP,25-Feb-2025,32,90.73,0.0,6641.824,445.49,0.0,90.73,99.98,532.20,No
USEP,25-Feb-2025,33,90.78,0.0,6670.645,408.59,0.0,90.78,100.04,532.20,No
USEP,25-Feb-2025,34,90.76,0.0,6692.696,385.94,0.0,90.76,100.09,532.20,No
USEP,25-Feb-2025,35,91.74,0.0,6770.959,273.59,0.0,91.74,100.14,532.20,No
USEP,25-Feb-2025,36,92.15,0.0,6777.539,205.47,0.0,92.15,100.26,532.20,No
USEP,25-Feb-2025,37,100.9,0.0,6867.521,95.12,0.0,100.9,100.40,532.20,No
USEP,25-Feb-2025,38,101.1,0.0,6931.46,42.84,0.0,101.1,100.45,532.20,No
USEP,25-Feb-2025,39,101.21,0.0,6964.172,16.07,0.0,101.21,100.46,532.20,No
USEP,25-Feb-2025,40,107.64,0.0,7020.298,0.0,0.0,107.64,100.61,532.20,No
USEP,25-Feb-2025,41,107.65,0.0,6995.429,0.0,0.0,107.65,100.76,532.20,No
USEP,25-Feb-2025,42,105.77,0.0,6929.631,0.0,0.0,105.77,100.87,532.20,No
USEP,25-Feb-2025,43,119.07,0.0,6844.52,0.0,0.0,119.07,101.29,532.20,No
USEP,25-Feb-2025,44,108.78,0.0,6705.911,0.0,0.0,108.78,101.60,532.20,No
USEP,25-Feb-2025,45,128.81,0.0,6652.787,0.0,0.0,128.81,102.33,532.20,No
USEP,25-Feb-2025,46,115.84,0.0,6514.055,0.0,0.0,115.84,102.84,532.20,No
USEP,25-Feb-2025,47,107.58,0.0,6366.232,0.0,0.0,107.58,102.99,532.20,No
USEP,25-Feb-2025,48,108.76,0.0,6227.698,0.0,0.0,108.76,103.16,532.20,No
USEP,26-Feb-2025,1,114.4,0.0,6094.189,0.0,0.0,114.4,103.42,532.20,No
USEP,26-Feb-2025,2,112.1,0.0,5975.376,0.0,0.0,112.1,103.51,532.20,No
USEP,26-Feb-2025,3,108.76,0.0,5883.178,0.0,0.0,108.76,103.51,532.20,No
USEP,26-Feb-2025,4,105.71,0.0,5808.991,0.0,0.0,105.71,103.51,532.20,No
USEP,26-Feb-2025,5,105.71,0.0,5759.564,0.0,0.0,105.71,103.53,532.20,No
USEP,26-Feb-2025,6,104.71,0.0,5716.275,0.0,0.0,104.71,103.59,532.20,No
USEP,26-Feb-2025,7,103.66,0.0,5685.968,0.0,0.0,103.66,103.65,532.20,No
USEP,26-Feb-2025,8,104.71,0.0,5676.5,0.0,0.0,104.71,103.74,532.20,No
USEP,26-Feb-2025,9,104.71,0.0,5689.492,0.0,0.0,104.71,103.82,532.20,No
USEP,26-Feb-2025,10,107.74,0.0,5740.822,0.0,0.0,107.74,103.96,532.20,No
USEP,26-Feb-2025,11,108.73,0.0,5842.523,0.0,0.0,108.73,104.04,532.20,No
USEP,26-Feb-2025,12,118.82,0.0,6034.504,0.0,0.0,118.82,103.95,532.20,No
USEP,26-Feb-2025,13,118.84,0.0,6239.616,0.0,0.0,118.84,103.74,532.20,No
USEP,26-Feb-2025,14,128.91,0.0,6424.083,0.0,0.0,128.91,103.75,532.20,No
USEP,26-Feb-2025,15,125.46,0.0,6573.357,2.71,0.0,125.46,104.06,532.20,No
USEP,26-Feb-2025,16,130.0,0.0,6759.583,10.04,0.0,130.0,104.29,532.20,No
USEP,26-Feb-2025,17,147.28,0.0,6921.302,22.12,0.0,147.28,104.95,532.20,No
USEP,26-Feb-2025,18,130.04,0.0,6966.424,88.53,0.0,130.04,105.54,532.20,No
USEP,26-Feb-2025,19,128.73,0.0,6955.599,148.61,0.0,128.73,106.13,532.20,No
USEP,26-Feb-2025,20,100.45,0.0,6954.084,225.86,0.0,100.45,106.12,532.20,No
USEP,26-Feb-2025,21,100.45,0.0,6861.512,360.16,0.0,100.45,106.12,532.20,No
USEP,26-Feb-2025,22,93.58,0.0,6698.139,415.51,0.0,93.58,106.02,532.20,No
USEP,26-Feb-2025,23,86.07,0.0,6543.606,455.18,0.0,86.07,105.92,532.20,No
USEP,26-Feb-2025,24,85.73,0.0,6495.313,477.91,0.0,85.73,105.80,532.20,No
USEP,26-Feb-2025,25,84.33,0.0,6357.713,574.86,0.0,84.33,105.68,532.20,No
USEP,26-Feb-2025,26,84.71,0.0,6373.687,613.35,0.0,84.71,105.55,532.20,No
USEP,26-Feb-2025,27,85.22,0.0,6487.097,547.59,0.0,85.22,105.42,532.20,No
USEP,26-Feb-2025,28,90.93,0.0,6677.737,393.4,0.0,90.93,105.36,532.20,No
USEP,26-Feb-2025,29,91.15,0.0,6606.353,468.03,0.0,91.15,105.49,532.20,No
USEP,26-Feb-2025,30,89.76,0.0,6575.573,481.38,0.0,89.76,105.48,532.20,No
USEP,26-Feb-2025,31,90.21,0.0,6600.607,494.67,0.0,90.21,105.44,532.20,No
USEP,26-Feb-2025,32,100.42,0.0,6791.54,355.1,0.0,100.42,105.64,532.20,No
USEP,26-Feb-2025,33,100.64,0.0,6867.725,331.34,0.0,100.64,105.84,532.20,No
USEP,26-Feb-2025,34,100.44,0.0,6839.177,303.43,0.0,100.44,106.04,532.20,No
USEP,26-Feb-2025,35,93.54,0.0,6751.8,354.29,0.0,93.54,106.08,532.20,No
USEP,26-Feb-2025,36,90.24,0.0,6714.952,308.13,0.0,90.24,106.04,532.20,No
USEP,26-Feb-2025,37,93.99,0.0,6756.252,223.61,0.0,93.99,105.90,532.20,No
USEP,26-Feb-2025,38,100.66,0.0,6876.7,113.93,0.0,100.66,105.89,532.20,No
USEP,26-Feb-2025,39,100.88,0.0,6957.01,27.69,0.0,100.88,105.88,532.20,No
USEP,26-Feb-2025,40,100.88,0.0,6978.789,0.0,0.0,100.88,105.74,532.20,No
USEP,26-Feb-2025,41,101.1,0.0,6965.017,0.0,0.0,101.1,105.60,532.20,No
USEP,26-Feb-2025,42,100.89,0.0,6909.547,0.0,0.0,100.89,105.50,532.20,No
USEP,26-Feb-2025,43,100.68,0.0,6806.464,0.0,0.0,100.68,105.12,532.20,No
USEP,26-Feb-2025,44,100.44,0.0,6662.851,0.0,0.0,100.44,104.95,532.20,No
USEP,26-Feb-2025,45,94.18,0.0,6503.23,0.0,0.0,94.18,104.22,532.20,No
USEP,26-Feb-2025,46,93.81,0.0,6372.524,0.0,0.0,93.81,103.77,532.20,No
USEP,26-Feb-2025,47,100.76,0.0,6259.809,0.0,0.0,100.76,103.62,532.20,No
USEP,26-Feb-2025,48,100.95,0.0,6137.677,0.0,0.0,100.95,103.46,532.20,No
USEP,27-Feb-2025,1,113.86,0.0,6110.61,0.0,0.0,113.86,103.45,532.20,No
USEP,27-Feb-2025,2,111.48,0.0,5993.427,0.0,0.0,111.48,103.44,532.20,No
USEP,27-Feb-2025,3,109.78,0.0,5897.561,0.0,0.0,109.78,103.46,532.20,No
USEP,27-Feb-2025,4,108.4,0.0,5828.776,0.0,0.0,108.4,103.51,532.20,No
USEP,27-Feb-2025,5,107.78,0.0,5762.452,0.0,0.0,107.78,103.56,532.20,No
USEP,27-Feb-2025,6,107.78,0.0,5722.115,0.0,0.0,107.78,103.62,532.20,No
USEP,27-Feb-2025,7,107.78,0.0,5693.741,0.0,0.0,107.78,103.71,532.20,No
USEP,27-Feb-2025,8,107.73,0.0,5684.726,0.0,0.0,107.73,103.77,532.20,No
USEP,27-Feb-2025,9,109.75,0.0,5701.191,0.0,0.0,109.75,103.87,532.20,No
USEP,27-Feb-2025,10,111.44,0.0,5754.177,0.0,0.0,111.44,103.95,532.20,No
USEP,27-Feb-2025,11,115.82,0.0,5864.217,0.0,0.0,115.82,104.10,532.20,No
USEP,27-Feb-2025,12,125.94,0.0,6060.413,0.0,0.0,125.94,104.25,532.20,No
USEP,27-Feb-2025,13,126.74,0.0,6249.596,0.0,0.0,126.74,104.41,532.20,No
USEP,27-Feb-2025,14,129.4,0.0,6415.604,0.0,0.0,129.4,104.42,532.20,No
USEP,27-Feb-2025,15,128.7,0.0,6581.249,2.46,0.0,128.7,104.49,532.20,No
USEP,27-Feb-2025,16,131.77,0.0,6767.455,9.92,0.0,131.77,104.53,532.20,No
USEP,27-Feb-2025,17,148.37,0.0,6924.746,26.97,0.0,148.37,104.55,532.20,No
USEP,27-Feb-2025,18,140.66,0.0,6938.716,112.75,0.0,140.66,104.77,532.20,No
USEP,27-Feb-2025,19,100.23,0.0,6891.372,212.13,0.0,100.23,104.18,532.20,No
USEP,27-Feb-2025,20,94.18,0.0,6869.768,245.98,0.0,94.18,104.05,532.20,No
USEP,27-Feb-2025,21,100.63,0.0,6750.304,359.21,0.0,100.63,104.05,532.20,No
USEP,27-Feb-2025,22,93.96,0.0,6580.837,418.03,0.0,93.96,104.06,532.20,No
USEP,27-Feb-2025,23,88.21,0.0,6465.234,621.73,0.0,88.21,104.10,532.20,No
USEP,27-Feb-2025,24,86.35,0.0,6416.648,644.23,0.0,86.35,104.12,532.20,No
USEP,27-Feb-2025,25,85.3,0.0,6335.657,689.57,0.0,85.3,104.14,532.20,No
USEP,27-Feb-2025,26,89.49,0.0,6463.738,606.51,0.0,89.49,104.24,532.20,No
USEP,27-Feb-2025,27,89.58,0.0,6441.726,709.86,0.0,89.58,104.33,532.20,No
USEP,27-Feb-2025,28,83.83,0.0,6456.433,730.68,0.0,83.83,104.18,532.20,No
USEP,27-Feb-2025,29,83.66,0.0,6495.989,699.65,0.0,83.66,104.02,532.20,No
USEP,27-Feb-2025,30,89.98,0.0,6514.512,606.89,0.0,89.98,104.03,532.20,No
USEP,27-Feb-2025,31,82.15,0.0,6446.671,607.62,0.0,82.15,103.86,532.20,No
USEP,27-Feb-2025,32,86.39,0.0,6580.335,590.8,0.0,86.39,103.57,532.20,No
USEP,27-Feb-2025,33,89.57,0.0,6624.642,535.86,0.0,89.57,103.34,532.20,No
USEP,27-Feb-2025,34,93.57,0.0,6637.932,490.57,0.0,93.57,103.19,532.20,No
USEP,27-Feb-2025,35,85.36,0.0,6632.704,446.22,0.0,85.36,103.02,532.20,No
USEP,27-Feb-2025,36,93.47,0.0,6752.983,334.09,0.0,93.47,103.09,532.20,No
USEP,27-Feb-2025,37,90.5,0.0,6772.827,240.68,0.0,90.5,103.02,532.20,No
USEP,27-Feb-2025,38,100.27,0.0,7000.036,81.03,0.0,100.27,103.01,532.20,No
USEP,27-Feb-2025,39,98.01,0.0,6992.104,18.4,0.0,98.01,102.95,532.20,No
USEP,27-Feb-2025,40,95.7,0.0,6963.368,0.0,0.0,95.7,102.84,532.20,No
USEP,27-Feb-2025,41,95.15,0.0,6916.018,0.0,0.0,95.15,102.72,532.20,No
USEP,27-Feb-2025,42,97.98,0.0,6873.898,0.0,0.0,97.98,102.66,532.20,No
USEP,27-Feb-2025,43,96.25,0.0,6798.945,0.0,0.0,96.25,102.56,532.20,No
USEP,27-Feb-2025,44,100.36,0.0,6799.691,0.0,0.0,100.36,102.56,532.20,No
USEP,27-Feb-2025,45,95.72,0.0,6587.869,0.0,0.0,95.72,102.59,532.20,No
USEP,27-Feb-2025,46,90.04,0.0,6452.814,0.0,0.0,90.04,102.52,532.20,No
USEP,27-Feb-2025,47,86.42,0.0,6353.892,0.0,0.0,86.42,102.22,532.20,No
USEP,27-Feb-2025,48,84.57,0.0,6209.419,0.0,0.0,84.57,101.88,532.20,No
USEP,28-Feb-2025,1,81.7,0.0,6068.236,0.0,0.0,81.7,101.21,532.20,No
USEP,28-Feb-2025,2,81.5,0.0,5930.457,0.0,0.0,81.5,100.58,532.20,No
USEP,28-Feb-2025,3,80.11,0.0,5808.533,0.0,0.0,80.11,99.96,532.20,No
USEP,28-Feb-2025,4,65.47,0.0,5736.473,0.0,0.0,65.47,99.07,532.20,No
USEP,28-Feb-2025,5,62.56,0.0,5689.522,0.0,0.0,62.56,98.13,532.20,No
USEP,28-Feb-2025,6,51.87,0.0,5633.579,0.0,0.0,51.87,96.96,532.20,No
USEP,28-Feb-2025,7,51.62,0.0,5600.415,0.0,0.0,51.62,95.79,532.20,No
USEP,28-Feb-2025,8,51.36,0.0,5549.487,0.0,0.0,51.36,94.62,532.20,No
USEP,28-Feb-2025,9,51.36,0.0,5544.482,0.0,0.0,51.36,93.40,532.20,No
USEP,28-Feb-2025,10,51.48,0.0,5590.793,0.0,0.0,51.48,92.15,532.20,No
USEP,28-Feb-2025,11,51.58,0.0,5697.389,0.0,0.0,51.58,90.81,532.20,No
USEP,28-Feb-2025,12,87.16,0.0,5854.198,0.0,0.0,87.16,90.01,532.20,No
USEP,28-Feb-2025,13,85.03,0.0,6031.145,0.0,0.0,85.03,89.14,532.20,No
USEP,28-Feb-2025,14,97.28,0.0,6357.38,0.0,0.0,97.28,88.47,532.20,No
USEP,28-Feb-2025,15,101.55,0.0,6588.774,2.27,0.0,101.55,87.90,532.20,No
USEP,28-Feb-2025,16,104.73,0.0,6792.017,9.72,0.0,104.73,87.34,532.20,No
USEP,28-Feb-2025,17,112.24,0.0,6972.532,21.15,0.0,112.24,86.59,532.20,No
USEP,28-Feb-2025,18,112.67,0.0,7007.382,69.21,0.0,112.67,86.00,532.20,No
USEP,28-Feb-2025,19,84.42,0.0,6928.394,131.26,0.0,84.42,85.67,532.20,No
USEP,28-Feb-2025,20,81.53,0.0,6873.43,199.81,0.0,81.53,85.41,532.20,No
USEP,28-Feb-2025,21,82.59,0.0,6756.71,298.49,0.0,82.59,85.03,532.20,No
USEP,28-Feb-2025,22,81.77,0.0,6568.924,481.41,0.0,81.77,84.78,532.20,No
USEP,28-Feb-2025,23,81.5,0.0,6514.934,525.24,0.0,81.5,84.64,532.20,No
USEP,28-Feb-2025,24,79.16,0.0,6398.328,558.65,0.0,79.16,84.49,532.20,No
USEP,28-Feb-2025,25,74.35,0.0,6330.026,599.42,0.0,74.35,84.26,532.20,No
USEP,28-Feb-2025,26,80.47,0.0,6395.893,556.99,0.0,80.47,84.07,532.20,No
USEP,28-Feb-2025,27,81.5,0.0,6304.922,691.99,0.0,81.5,83.91,532.20,No
USEP,28-Feb-2025,28,84.69,0.0,6427.81,626.92,0.0,84.69,83.92,532.20,No
USEP,28-Feb-2025,29,86.27,0.0,6516.992,638.46,0.0,86.27,83.98,532.20,No
USEP,28-Feb-2025,30,83.28,0.0,6498.961,664.25,0.0,83.28,83.84,532.20,No
USEP,28-Feb-2025,31,87.22,0.0,6570.867,623.84,0.0,87.22,83.94,532.20,No
USEP,28-Feb-2025,32,85.47,0.0,6558.472,637.77,0.0,85.47,83.93,532.20,No
USEP,28-Feb-2025,33,96.65,0.0,6691.325,547.0,0.0,96.65,84.07,532.20,No
USEP,28-Feb-2025,34,96.63,0.0,6708.387,482.25,0.0,96.63,84.14,532.20,No
USEP,28-Feb-2025,35,96.61,0.0,6768.638,361.37,0.0,96.61,84.37,532.20,No
USEP,28-Feb-2025,36,96.62,0.0,6773.22,288.71,0.0,96.62,84.44,532.20,No
USEP,28-Feb-2025,37,97.49,0.0,6777.941,215.15,0.0,97.49,84.58,532.20,No
USEP,28-Feb-2025,38,98.82,0.0,6824.953,119.72,0.0,98.82,84.55,532.20,No
USEP,28-Feb-2025,39,101.13,0.0,6900.129,23.56,0.0,101.13,84.62,532.20,No
USEP,28-Feb-2025,40,100.31,0.0,6895.532,0.0,0.0,100.31,84.71,532.20,No
USEP,28-Feb-2025,41,104.79,0.0,6955.758,0.0,0.0,104.79,84.91,532.20,No
USEP,28-Feb-2025,42,101.01,0.0,6848.988,0.0,0.0,101.01,84.98,532.20,No
USEP,28-Feb-2025,43,101.13,0.0,6823.074,0.0,0.0,101.13,85.08,532.20,No
USEP,28-Feb-2025,44,100.81,0.0,6705.245,0.0,0.0,100.81,85.09,532.20,No
USEP,28-Feb-2025,45,100.33,0.0,6531.216,0.0,0.0,100.33,85.18,532.20,No
USEP,28-Feb-2025,46,99.45,0.0,6460.781,0.0,0.0,99.45,85.38,532.20,No
USEP,28-Feb-2025,47,99.39,0.0,6415.539,0.0,0.0,99.39,85.65,532.20,No
USEP,28-Feb-2025,48,100.41,0.0,6272.433,0.0,0.0,100.41,85.98,532.20,No
USEP,01-Apr-2025,1,99.85,0.0,5934.886,0.0,0.0,99.85,98.74,510.43,No
USEP,01-Apr-2025,2,99.19,0.0,5818.364,0.0,0.0,99.19,98.71,510.43,No
USEP,01-Apr-2025,3,98.02,0.0,5697.901,0.0,0.0,98.02,98.66,510.43,No
USEP,01-Apr-2025,4,98.03,0.0,5639.802,0.0,0.0,98.03,98.63,510.43,No
USEP,01-Apr-2025,5,97.94,0.0,5586.668,0.0,0.0,97.94,98.72,510.43,No
USEP,01-Apr-2025,6,95.63,0.0,5533.866,0.0,0.0,95.63,98.76,510.43,No
USEP,01-Apr-2025,7,93.85,0.0,5500.761,0.0,0.0,93.85,98.81,510.43,No
USEP,01-Apr-2025,8,93.85,0.0,5490.632,0.0,0.0,93.85,98.89,510.43,No
USEP,01-Apr-2025,9,94.02,0.0,5503.37,0.0,0.0,94.02,98.97,510.43,No
USEP,01-Apr-2025,10,98.27,0.0,5558.662,0.0,0.0,98.27,99.11,510.43,No
USEP,01-Apr-2025,11,99.18,0.0,5647.848,0.0,0.0,99.18,99.27,510.43,No
USEP,01-Apr-2025,12,104.26,0.0,5807.341,0.0,0.0,104.26,99.49,510.43,No
USEP,01-Apr-2025,13,104.86,0.0,5994.357,0.0,0.0,104.86,99.71,510.43,No
USEP,01-Apr-2025,14,104.94,0.0,6157.701,0.0,0.0,104.94,99.82,510.43,No
USEP,01-Apr-2025,15,105.83,0.0,6333.947,5.17,0.0,105.83,100.06,510.43,No
USEP,01-Apr-2025,16,111.78,0.0,6555.346,13.92,0.0,111.78,100.48,510.43,No
USEP,01-Apr-2025,17,116.86,0.0,6735.607,39.92,0.0,116.86,100.94,510.43,No
USEP,01-Apr-2025,18,119.89,0.0,6810.913,95.71,0.0,119.89,101.35,510.43,No
USEP,01-Apr-2025,19,119.44,0.0,6816.812,185.19,0.0,119.44,101.74,510.43,No
USEP,01-Apr-2025,20,114.78,0.0,6754.811,310.19,0.0,114.78,102.13,510.43,No
USEP,01-Apr-2025,21,109.05,0.0,6728.62,396.9,0.0,109.05,102.50,510.43,No
USEP,01-Apr-2025,22,101.68,0.0,6589.047,550.51,0.0,101.68,102.75,510.43,No
USEP,01-Apr-2025,23,100.5,0.0,6368.18,732.13,0.0,100.5,102.97,510.43,No
USEP,01-Apr-2025,24,100.57,0.0,6404.009,687.18,0.0,100.57,103.19,510.43,No
USEP,01-Apr-2025,25,94.09,0.0,6288.337,808.45,0.0,94.09,103.28,510.43,No
USEP,01-Apr-2025,26,100.57,0.0,6359.383,801.91,0.0,100.57,103.49,510.43,No
USEP,01-Apr-2025,27,101.32,0.0,6470.299,731.36,0.0,101.32,103.72,510.43,No
USEP,01-Apr-2025,28,101.26,0.0,6449.544,793.46,0.0,101.26,103.95,510.43,No
USEP,01-Apr-2025,29,101.27,0.0,6515.392,766.51,0.0,101.27,103.99,510.43,No
USEP,01-Apr-2025,30,101.63,0.0,6555.738,681.05,0.0,101.63,104.01,510.43,No
USEP,01-Apr-2025,31,101.68,0.0,6607.645,669.4,0.0,101.68,104.02,510.43,No
USEP,01-Apr-2025,32,105.37,0.0,6667.086,679.89,0.0,105.37,104.12,510.43,No
USEP,01-Apr-2025,33,111.88,0.0,6779.885,574.75,0.0,111.88,104.28,510.43,No
USEP,01-Apr-2025,34,114.21,0.0,6832.766,495.15,0.0,114.21,104.48,510.43,No
USEP,01-Apr-2025,35,130.11,0.0,7090.346,250.28,0.0,130.11,105.10,510.43,No
USEP,01-Apr-2025,36,129.76,0.0,7102.329,191.27,0.0,129.76,105.70,510.43,No
USEP,01-Apr-2025,37,130.09,0.0,7093.418,112.78,0.0,130.09,106.23,510.43,No
USEP,01-Apr-2025,38,130.08,0.0,7112.03,59.7,0.0,130.08,106.66,510.43,No
USEP,01-Apr-2025,39,136.31,0.0,7142.034,3.2,0.0,136.31,107.21,510.43,No
USEP,01-Apr-2025,40,132.28,0.0,7125.365,0.0,0.0,132.28,107.65,510.43,No
USEP,01-Apr-2025,41,132.29,0.0,7116.911,0.0,0.0,132.29,108.03,510.43,No
USEP,01-Apr-2025,42,129.97,0.0,7087.031,0.0,0.0,129.97,108.37,510.43,No
USEP,01-Apr-2025,43,125.98,0.0,6996.06,0.0,0.0,125.98,108.66,510.43,No
USEP,01-Apr-2025,44,127.45,0.0,6855.951,0.0,0.0,127.45,109.04,510.43,No
USEP,01-Apr-2025,45,119.23,0.0,6687.359,0.0,0.0,119.23,109.32,510.43,No
USEP,01-Apr-2025,46,115.06,0.0,6543.596,0.0,0.0,115.06,109.53,510.43,No
USEP,01-Apr-2025,47,115.81,0.0,6397.414,0.0,0.0,115.81,109.83,510.43,No
USEP,01-Apr-2025,48,105.77,0.0,6226.679,0.0,0.0,105.77,109.91,510.43,No
USEP,02-Apr-2025,1,121.86,0.0,6048.843,0.0,0.0,121.86,110.37,510.43,No
USEP,02-Apr-2025,2,121.89,0.0,5937.182,0.0,0.0,121.89,110.84,510.43,No
USEP,02-Apr-2025,3,121.9,0.0,5895.439,0.0,0.0,121.9,111.34,510.43,No
USEP,02-Apr-2025,4,121.17,0.0,5829.964,0.0,0.0,121.17,111.82,510.43,No
USEP,02-Apr-2025,5,116.48,0.0,5777.719,0.0,0.0,116.48,112.21,510.43,No
USEP,02-Apr-2025,6,100.8,0.0,5729.888,0.0,0.0,100.8,112.32,510.43,No
USEP,02-Apr-2025,7,93.97,0.0,5696.008,0.0,0.0,93.97,112.32,510.43,No
USEP,02-Apr-2025,8,93.83,0.0,5682.295,0.0,0.0,93.83,112.32,510.43,No
USEP,02-Apr-2025,9,93.83,0.0,5690.103,0.0,0.0,93.83,112.31,510.43,No
USEP,02-Apr-2025,10,100.52,0.0,5734.918,0.0,0.0,100.52,112.36,510.43,No
USEP,02-Apr-2025,11,104.2,0.0,5826.5,0.0,0.0,104.2,112.47,510.43,No
USEP,02-Apr-2025,12,121.89,0.0,5992.021,0.0,0.0,121.89,112.83,510.43,No
USEP,02-Apr-2025,13,111.95,0.0,6176.974,0.0,0.0,111.95,112.98,510.43,No
USEP,02-Apr-2025,14,121.87,0.0,6341.442,0.0,0.0,121.87,113.33,510.43,No
USEP,02-Apr-2025,15,121.85,0.0,6498.563,5.1,0.0,121.85,113.67,510.43,No
USEP,02-Apr-2025,16,128.7,0.0,6693.954,13.15,0.0,128.7,114.02,510.43,No
USEP,02-Apr-2025,17,129.72,0.0,6850.027,14.62,0.0,129.72,114.29,510.43,No
